ticker,name,sector,market,status,delist_reason,total_ret,cagr,mdd,ann_vol,best_year,worst_year,med_daily_value,pattern,artifact_tier,artifact_suspect,n_over_limit,n_intmult,jump_zero_vol,zero_vol_pct,max_flat_run,last_vs_peak_pct,final_30d_pct,n_days,first_date,last_date
090990,코리아퍼시픽03호선박투자회사,,E,delisted,부실상폐,-0.9687,-0.3779,-0.9738,0.8543,2014:11%,2016:-91%,,artifact_confirmed,confirmed,True,5,0,0,,76,2.7,-95.5,1811,2010-01-04,2017-04-24
091000,코리아퍼시픽04호선박투자회사,,E,delisted,부실상폐,-0.969,-0.3785,-0.9757,0.8756,2014:10%,2016:-91%,,artifact_confirmed,confirmed,True,5,0,0,,26,2.7,-95.4,1811,2010-01-04,2017-04-24
091090,세원이앤씨,,E,delisted,부실상폐,-0.9848,-0.2898,-0.9928,0.5714,2014:29%,2025:-90%,,decline,watch,False,2,0,0,,612,9.5,-90.5,3000,2013-08-01,2025-10-24
091270,유디피,,E,delisted,부실상폐,-0.998,-0.8439,-0.9996,2.7383,2015:-26%,2018:-96%,,artifact_confirmed,confirmed,True,5,0,0,,38,0.4,-95.5,822,2014-12-12,2018-04-17
091690,디지텍시스템스,,E,delisted,부실상폐,-0.9989,-0.7416,-0.9989,0.7247,2012:-6%,2015:-99%,,decline,watch,False,3,0,0,,223,0.6,-98.5,1252,2010-01-04,2015-01-20
091990,셀트리온헬스케어,,E,delisted,피인수상폐,0.7769,0.0931,-0.7502,0.5187,2020:214%,2021:-50%,,spike,clean,False,0,0,0,,16,94.4,6.0,1587,2017-07-28,2024-01-11
092630,바다로3호선박투자회사,,E,delisted,자진상폐,-0.5946,-0.131,-0.6905,0.6669,2011:0%,2015:-29%,,decline,clean,False,0,0,0,,44,42.5,-12.2,1594,2010-01-04,2016-06-10
093230,이아이디,,E,delisted,부실상폐,-0.9981,-0.4013,-0.999,0.8706,2023:61%,2025:-98%,,decline,watch,False,4,0,0,,561,2.4,-97.6,3000,2013-06-25,2025-09-10
093400,코리아퍼시픽05호선박투자회사,,E,delisted,부실상폐,-0.9975,-0.8408,-0.9982,1.2784,2011:-43%,2013:-99%,,decline,watch,False,4,0,0,,11,0.3,-98.8,815,2010-01-04,2013-04-09
093410,코리아퍼시픽06호선박투자회사,,E,delisted,부실상폐,-0.9982,-0.855,-0.9984,1.1779,2012:-33%,2013:-99%,,decline,watch,False,4,0,0,,16,0.4,-98.5,815,2010-01-04,2013-04-09
093820,한국베트남15-1유전해외자원개발투자회사,,E,delisted,피인수상폐,5.1591,1.404,-0.3053,0.4921,2011:252%,2012:-6%,,spike,clean,False,0,0,0,,19,80.2,-6.2,519,2010-01-04,2012-01-31
094190,이엘케이,,E,delisted,부실상폐,-0.9994,-0.5139,-0.9995,0.7072,2012:41%,2020:-99%,,artifact_confirmed,confirmed,True,5,0,0,,281,1.3,-98.7,2561,2010-01-04,2020-05-21
094520,미래에셋맵스오퍼튜니티베트남주식혼합형투자회사1호,,E,delisted,피인수상폐,0.1763,0.09,-0.0659,0.0931,2011:7%,2011:7%,,sideways,clean,False,0,0,0,,4,99.3,1.6,473,2010-01-04,2011-11-23
094700,미성포리테크,,E,delisted,부실상폐,-0.9977,-0.9318,-0.9984,1.0209,2011:-77%,2012:-97%,,decline,watch,False,1,0,0,,20,1.0,-95.2,569,2010-01-04,2012-04-12
094950,GB블루오션베트남주식혼합형투자회사1호,,E,delisted,피인수상폐,-0.0891,-0.0891,-0.1986,0.4243,2011:0%,2011:0%,,sideways,clean,False,0,0,0,,11,87.3,5.3,253,2010-01-04,2011-01-04
095300,엔에스브이,,E,delisted,부실상폐,-0.9879,-0.4371,-0.9891,0.8422,2015:262%,2017:-93%,,decline,watch,False,4,0,0,,115,3.9,-85.6,1905,2010-01-04,2017-09-11
096040,이트론,,E,delisted,부실상폐,-0.9939,-0.3414,-0.9962,0.8024,2015:91%,2025:-98%,,decline,watch,False,4,0,0,,560,1.8,-98.2,3000,2013-06-24,2025-09-09
096300,한국월드와이드베트남부동산개발특별자산1호투자회사,,E,delisted,자진상폐,0.4312,0.0299,-0.7055,0.46,2022:253%,2020:-30%,,spike,clean,False,0,0,0,,23,37.1,-30.0,3000,2010-12-01,2023-02-01
096640,멜파스,,E,delisted,부실상폐,-0.9966,-0.3728,-0.9966,0.6759,2016:42%,2023:-90%,,decline,watch,False,2,0,0,,275,10.1,-89.9,3000,2011-05-17,2023-07-14
098150,한국월드와이드아시아태평양특별자산1호투자회사,,E,delisted,피인수상폐,-0.1561,-0.0714,-0.3636,0.3295,2011:16%,2012:1%,,sideways,clean,False,0,0,0,,14,96.6,-0.6,575,2010-01-04,2012-04-20
098400,엔스퍼트,,E,delisted,부실상폐,-0.9863,-0.8143,-0.9947,1.0187,2011:-67%,2012:-95%,,decline,watch,False,3,0,0,,79,3.2,-92.3,638,2010-01-04,2012-07-23
099210,코리아퍼시픽07호선박투자회사,,E,delisted,부실상폐,-0.9994,-0.8973,-0.9994,1.2081,2012:-31%,2013:-99%,,decline,watch,False,3,0,0,,19,0.3,-98.7,815,2010-01-04,2013-04-09
099340,하나유비에스암바토비니켈해외자원개발1호,,E,delisted,자진상폐,-0.6619,-0.0982,-0.8131,0.5546,2020:52%,2015:-40%,,decline,clean,False,0,0,0,,9,35.2,-45.6,2589,2010-01-04,2020-06-30
099350,하나유비에스암바토비니켈해외자원개발2호,,E,delisted,자진상폐,-0.8231,-0.1523,-0.8499,0.7138,2017:66%,2020:-46%,,decline,clean,False,0,0,0,,10,25.5,-60.6,2589,2010-01-04,2020-06-30
099660,신텍,,E,delisted,부실상폐,-0.9871,-0.4008,-0.9933,0.6559,2011:67%,2018:-94%,,decline,watch,False,2,0,0,,210,2.7,-96.2,2102,2010-01-04,2018-07-06
099830,씨그널엔터테인먼트그룹,,E,delisted,부실상폐,-0.99,-0.4692,-0.9951,0.9191,2015:161%,2018:-91%,,decline,watch,False,2,0,0,,23,3.0,-94.3,1794,2011-01-24,2018-05-03
101060,SBS미디어홀딩스,,E,delisted,자진상폐,-0.5281,-0.0605,-0.8169,0.3685,2012:96%,2013:-39%,,decline,clean,False,0,0,0,,19,74.7,3.8,2973,2010-01-04,2022-01-17
101380,거북선2호선박투자회사,,E,delisted,피인수상폐,-0.0176,-0.0194,-0.0934,0.1381,,,,sideways,clean,False,0,0,0,,34,93.8,-0.6,231,2010-01-04,2010-12-02
101790,케이알제2호개발전문위탁관리부동산투자회사,,E,delisted,피인수상폐,0.0288,0.0125,-0.2354,0.2341,2011:0%,2011:0%,,sideways,clean,False,0,0,0,,395,100.0,0.0,571,2010-01-04,2012-04-16
101990,파브코,,E,delisted,자진상폐,0.3074,0.0632,-0.6118,0.5904,2013:22%,2011:-26%,,sideways,clean,False,0,0,0,,13,59.2,0.7,1088,2010-01-04,2014-05-20
102000,거북선3호선박투자회사,,E,delisted,피인수상폐,-0.0118,-0.0129,-0.0526,0.0605,,,,sideways,clean,False,0,0,0,,67,94.7,0.0,231,2010-01-04,2010-12-02
102210,트레스,,E,delisted,자진상폐,-0.5655,-0.0712,-0.9373,0.5307,2013:26%,2021:-34%,,decline,watch,False,3,0,0,,583,66.4,-33.6,2786,2010-01-04,2021-04-16
102280,쌍방울,,E,delisted,부실상폐,-0.9335,-0.1989,-0.99,0.652,2015:141%,2025:-83%,,decline,watch,False,3,0,0,,576,16.7,-83.3,3000,2013-09-05,2025-11-27
103130,웅진에너지,,E,delisted,부실상폐,-0.9995,-0.5379,-0.9997,0.825,2017:74%,2020:-94%,,artifact_confirmed,confirmed,True,5,0,0,,283,5.7,-94.3,2445,2010-06-30,2020-05-29
103150,하이트맥주,,E,delisted,자진상폐,-0.4835,-0.3195,-0.4841,0.3074,2011:-27%,2011:-27%,,sideways,clean,False,0,0,0,,17,65.8,-5.4,431,2010-01-04,2011-09-23
103650,에이치앤아이,,E,delisted,부실상폐,-0.9842,-0.8038,-0.9957,5.7605,2015:172%,2016:-97%,,decline,watch,False,4,0,0,,20,1.6,-95.8,626,2013-12-26,2016-07-13
104110,신성이엔지,,E,delisted,자진상폐,1.8674,0.1628,-0.7361,0.5937,2015:174%,2011:-46%,,spike,clean,False,0,0,0,,12,64.0,-14.5,1733,2010-01-04,2016-12-29
104120,신성에프에이,,E,delisted,자진상폐,1.9347,0.1667,-0.8637,0.6307,2015:191%,2011:-61%,,spike,clean,False,0,0,0,,12,65.1,-14.7,1733,2010-01-04,2016-12-29
105070,금강제강,,E,delisted,부실상폐,-0.9906,-0.8425,-0.9945,0.9534,2011:-59%,2012:-96%,,decline,watch,False,3,0,0,,2,2.7,-95.6,632,2010-02-02,2012-08-13
105380,다산자기관리부동산투자회사,,E,delisted,부실상폐,-0.9924,-0.998,-0.9924,1.4278,2011:-98%,2011:-98%,,decline,watch,False,1,0,0,,26,0.8,-97.3,195,2010-09-09,2011-06-23
108070,삼성디지털이미징,,E,delisted,피인수상폐,0.0246,0.0936,-0.126,0.2575,,,,sideways,clean,False,0,0,0,,16,94.8,3.6,70,2010-01-04,2010-04-13
108790,인터파크,,E,delisted,피인수상폐,-0.7164,-0.1778,-0.9088,0.4242,2020:0%,2016:-55%,,decline,clean,False,0,0,0,,13,83.8,10.1,1583,2014-02-06,2020-07-15
108890,거북선4호선박투자회사,,E,delisted,피인수상폐,-0.0396,-0.0168,-0.1787,0.2178,2011:-0%,2012:-1%,,sideways,clean,False,0,0,0,,45,86.3,0.0,597,2010-01-04,2012-05-23
110310,모린스,,E,delisted,부실상폐,-0.9991,-0.8093,-0.9993,1.0239,2011:-23%,2014:-96%,,decline,watch,False,4,0,0,,32,0.3,-94.7,1063,2010-01-04,2014-04-10
110500,유니드코리아,,E,delisted,부실상폐,-0.9901,-0.7624,-0.9947,0.9601,2012:-19%,2014:-98%,,decline,watch,False,2,0,0,,101,0.9,-92.2,796,2011-06-17,2014-09-01
110570,넥솔론,,E,delisted,부실상폐,-0.9983,-0.6868,-0.9986,0.9057,2015:-36%,2017:-94%,,decline,watch,False,3,0,0,,48,3.0,-92.2,1361,2011-10-14,2017-04-14
110660,툴코리아,,E,delisted,부실상폐,-0.9952,-0.7512,-0.996,1.2863,2017:-27%,2018:-94%,,decline,watch,False,2,0,0,,51,3.7,-91.4,941,2014-12-08,2018-10-10
111610,세왕,,E,delisted,부실상폐,-0.9951,-0.5853,-0.9954,1.1164,2015:0%,2014:-88%,,decline,watch,False,4,0,0,,306,7.3,-83.3,1500,2010-01-06,2016-01-22
111820,지유온,,E,delisted,부실상폐,-0.9932,-0.3575,-0.9972,0.6075,2015:69%,2021:-98%,,decline,watch,False,3,0,0,,750,1.6,-98.4,2784,2010-06-18,2021-09-29
111870,케이에이치미래물산,,E,delisted,부실상폐,-0.9951,-0.3533,-0.9988,0.6157,2016:59%,2026:-96%,,decline,watch,False,1,0,0,,667,4.0,-96.0,3000,2013-10-24,2026-01-13
112240,에스에프씨,,E,delisted,부실상폐,-0.9644,-0.3221,-0.9882,0.6652,2016:89%,2020:-94%,,decline,watch,False,2,0,0,,303,5.7,-94.3,2111,2011-11-30,2020-06-29
114120,크루셜텍,,E,delisted,부실상폐,-0.9999,-0.529,-0.9999,0.7177,2015:55%,2024:-99%,,decline,watch,False,4,0,0,,466,0.8,-99.2,3000,2011-12-08,2024-02-14
114130,거북선5호선박투자회사,,E,delisted,피인수상폐,0.0277,0.0128,-0.1689,0.1824,2012:4%,2011:-1%,,sideways,clean,False,0,0,0,,72,100.0,4.4,540,2010-01-04,2012-02-29
114140,거북선6호선박투자회사,,E,delisted,피인수상폐,-0.002,-0.0009,-0.12,0.2021,2012:1%,2011:-2%,,sideways,clean,False,0,0,0,,40,92.2,0.0,540,2010-01-04,2012-02-29
114410,현대푸드시스템,,E,delisted,피인수상폐,0.1321,0.2662,-0.1657,0.3642,,,,steady_grower,clean,False,0,0,0,,13,96.8,1.1,134,2010-01-04,2010-07-15
114570,지스마트글로벌,,E,delisted,부실상폐,-0.9977,-0.3949,-0.9993,0.6181,2015:450%,2022:-90%,,decline,watch,False,2,0,0,,467,10.0,-90.0,2973,2010-02-04,2022-02-22
115390,락앤락,,E,delisted,피인수상폐,-0.6592,-0.0845,-0.8186,0.3809,2017:88%,2014:-50%,,decline,clean,False,0,0,0,,14,98.6,0.3,3000,2012-09-25,2024-12-06
115960,연우,,E,delisted,자진상폐,-0.6137,-0.1078,-0.7487,0.4294,2021:13%,2018:-24%,,decline,clean,False,0,0,0,,16,77.2,-2.4,2051,2015-11-02,2024-03-05
117930,한진해운,,E,delisted,부실상폐,-0.9993,-0.6408,-0.9997,0.8181,2012:5%,2017:-97%,,artifact_confirmed,confirmed,True,5,0,0,,14,0.3,-99.0,1776,2010-01-04,2017-03-06
119250,에프지엔개발전문자기관리부동산투자회사,,E,delisted,자진상폐,-0.9357,-0.4574,-0.9814,0.8651,2012:49%,2011:-73%,,decline,watch,False,1,0,0,,76,27.1,-55.4,1112,2010-05-03,2014-10-28
119860,커넥트웨이브,,E,delisted,피인수상폐,4.5762,0.1513,-0.7377,0.4305,2017:94%,2022:-41%,,sideways,clean,False,0,0,0,,24,99.1,0.2,3000,2012-07-13,2024-09-23
120780,전우정밀,,E,delisted,피인수상폐,0.3132,0.0645,0.0,0.1002,2020:14%,2017:0%,,sideways,clean,False,0,0,0,,739,100.0,0.0,1070,2016-12-23,2021-05-04
121550,코크렙제15호기업구조조정부동산투자회사,,E,delisted,자진상폐,-0.339,-0.07,-0.4079,0.2781,2012:11%,2013:-19%,,sideways,clean,False,0,0,0,,51,70.5,-14.2,1415,2010-01-29,2015-10-15
121910,대우증권그린코리아기업인수목적회사,,E,delisted,피인수상폐,0.0113,0.0043,-0.3986,0.2191,2012:9%,2011:-12%,,sideways,clean,False,0,0,0,,5,100.0,1.1,654,2010-03-03,2012-10-12
121950,미래에셋제1호기업인수목적,,E,delisted,피인수상폐,-0.1384,-0.0554,-0.6719,0.4267,2012:8%,2011:-28%,,sideways,clean,False,0,0,0,,6,100.0,1.0,653,2010-03-12,2012-10-22
122050,아이엘사이언스,,E,delisted,자진상폐,-0.0486,-0.0439,-0.6657,1.193,2019:-4%,2019:-4%,,sideways,clean,False,0,0,0,,43,63.9,-10.5,274,2018-11-16,2019-12-26
122290,동양밸류오션기업인수목적,,E,delisted,피인수상폐,-0.2,-0.0816,-0.3333,0.1412,2012:9%,2011:-7%,,sideways,clean,False,0,0,0,,12,100.0,1.5,655,2010-03-25,2012-11-06
122750,우리기업인수목적1호,,E,delisted,피인수상폐,0.0149,0.0057,-0.2436,0.1058,2012:10%,2011:-7%,,sideways,clean,False,0,0,0,,13,99.5,1.5,654,2010-05-11,2012-12-20
122800,썬테크놀로지스,,E,delisted,부실상폐,-0.9767,-0.3351,-0.9953,0.7844,2015:327%,2020:-96%,,decline,watch,False,4,0,0,,571,4.4,-95.6,2267,2010-11-26,2020-02-11
123100,원익테라세미콘,,E,delisted,피인수상폐,-0.3333,-0.054,-0.6795,0.4781,2016:25%,2018:-49%,,sideways,clean,False,0,0,0,,12,55.4,23.1,1796,2011-11-01,2019-02-19
123160,히든챔피언제1호기업인수목적,,E,delisted,피인수상폐,0.0684,0.0257,-0.2613,0.1281,2012:9%,2011:-7%,,sideways,clean,False,0,0,0,,36,100.0,1.2,650,2010-06-11,2013-01-17
123260,파인넥스,,E,delisted,부실상폐,-0.9993,-0.5828,-0.9995,0.7798,2013:35%,2020:-96%,,artifact_confirmed,confirmed,True,6,0,0,,252,3.9,-96.1,2055,2011-12-05,2020-04-09
123290,한국투자신성장1호기업인수목적회사,,E,delisted,피인수상폐,0.0659,0.0249,-0.3204,0.1656,2012:9%,2011:-9%,,sideways,clean,False,0,0,0,,7,99.8,2.9,646,2010-08-24,2013-03-28
123300,부국퓨쳐스타즈기업인수목적,,E,delisted,피인수상폐,-0.0713,-0.0282,-0.2848,0.1434,2012:8%,2011:-8%,,sideways,clean,False,0,0,0,,53,100.0,1.7,645,2010-10-29,2013-05-31
123550,대신증권그로쓰알파기업인수목적,,E,delisted,피인수상폐,0.0759,0.0286,-0.2984,0.1805,2012:8%,2011:-8%,,sideways,clean,False,0,0,0,,21,100.0,2.4,646,2010-08-24,2013-03-28
123910,에스비아이앤솔로몬드림기업인수목적,,E,delisted,피인수상폐,0.0898,0.0337,-0.2612,0.1075,2012:11%,2011:-7%,,sideways,clean,False,0,0,0,,37,100.0,3.1,646,2010-08-24,2013-03-28
124050,한화에스브이명장제1호기업인수목적,,E,delisted,피인수상폐,0.0632,0.0238,-0.307,0.1706,2012:6%,2011:-5%,,sideways,clean,False,0,0,0,,8,100.0,3.9,649,2010-07-09,2013-02-14
126680,아이비케이에스스마트에스엠이기업인수목적1호,,E,delisted,피인수상폐,0.027,0.0103,-0.1676,0.1782,2013:7%,2011:-9%,,sideways,clean,False,0,0,0,,35,99.1,0.9,646,2010-12-22,2013-07-26
126870,앤에스,,E,delisted,부실상폐,-0.9877,-0.3374,-0.9925,0.5958,2018:23%,2022:-97%,,decline,watch,False,1,0,0,,386,3.5,-96.5,2632,2012-02-15,2022-10-25
127160,매직마이크로,,E,delisted,부실상폐,-0.9985,-0.5243,-0.9996,0.8212,2018:181%,2022:-99%,,decline,watch,False,4,0,0,,406,1.1,-98.9,2151,2013-12-20,2022-09-21
128910,동부티에스블랙펄기업인수목적,,E,delisted,피인수상폐,0.0838,0.0315,-0.1485,0.1463,2012:7%,2011:-7%,,sideways,clean,False,0,0,0,,11,99.5,0.5,646,2010-12-08,2013-07-12
130960,씨제이이앤엠,,E,delisted,피인수상폐,0.6935,0.0703,-0.6182,0.454,2015:111%,2012:-13%,,spike,clean,False,0,0,0,,14,100.0,9.5,1913,2010-10-15,2018-07-17
131390,원익피앤이,,E,delisted,피인수상폐,4.8699,0.1717,-0.6611,0.5295,2015:331%,2012:-45%,,spike,clean,False,0,0,0,,17,64.6,21.3,2753,2011-09-27,2022-11-28
134000,거북선7호선박투자회사,,E,delisted,피인수상폐,-0.4224,-0.3437,-0.4788,0.3447,2012:-2%,2011:-3%,,sideways,clean,False,0,0,0,,38,94.4,-2.6,326,2010-11-10,2012-02-29
134780,에스엠화진,,E,delisted,부실상폐,-0.8839,-0.2151,-0.9673,0.5497,2013:50%,2020:-90%,,decline,watch,False,3,0,0,,441,10.5,-89.5,2189,2011-08-10,2020-07-01
135160,무송지오씨,,E,delisted,부실상폐,-0.922,-0.2939,-0.9882,1.0821,2016:28%,2023:-84%,,decline,watch,False,4,0,0,,26,13.8,-82.1,1806,2015-12-28,2023-04-28
135270,세종머티리얼즈,,E,delisted,부실상폐,-0.9985,-0.7428,-0.9995,1.4458,2016:118%,2019:-99%,,artifact_confirmed,confirmed,True,5,0,0,,41,0.4,-97.1,1175,2014-12-17,2019-10-01
136510,스마트솔루션즈,,E,delisted,부실상폐,-0.9391,-0.2052,-0.999,0.7507,2021:1274%,2024:-99%,,decline,watch,False,2,0,0,,566,0.5,-99.5,3000,2012-05-17,2024-07-24
138250,엔에스쇼핑,,E,delisted,자진상폐,-0.3503,-0.0599,-0.82,0.3819,2020:28%,2019:-26%,,sideways,clean,False,0,0,0,,15,76.3,14.8,1717,2015-03-27,2022-03-21
138290,지성이씨에스,,E,delisted,자진상폐,-0.0992,-0.0376,-0.8282,1.4554,2017:3%,2018:-26%,,sideways,clean,False,0,0,0,,69,42.8,14.1,668,2015-11-30,2018-08-21
138440,이코리아자기관리부동산투자회사,,E,delisted,부실상폐,-0.9029,-0.4032,-0.9657,0.846,2014:-37%,2015:-71%,,decline,watch,False,2,0,0,,201,23.0,-71.1,1120,2011-03-10,2015-09-15
138490,코오롱이앤피,,E,delisted,피인수상폐,2.8393,0.1163,-0.7885,0.4384,2021:190%,2022:-33%,,spike,clean,False,0,0,0,,13,97.5,40.3,3000,2014-01-23,2026-04-15
138580,비즈니스온커뮤니케이션,,E,delisted,피인수상폐,1.2409,0.1226,-0.7374,0.5358,2023:85%,2022:-54%,,sideways,clean,False,0,0,0,,12,99.4,0.0,1715,2017-11-30,2024-11-21
138690,엘아이에스,,E,delisted,부실상폐,-0.9917,-0.3258,-0.9982,0.6711,2015:148%,2023:-93%,,decline,watch,False,1,0,0,,354,6.5,-93.5,3000,2011-10-05,2023-12-05
139170,퓨얼셀파워,,E,delisted,자진상폐,0.2804,0.2046,-0.3125,0.4181,2014:29%,2014:29%,,steady_grower,clean,False,0,0,0,,46,68.8,0.0,326,2013-07-01,2014-10-29
139200,하이골드오션2호선박투자회사,,E,delisted,피인수상폐,-0.6712,-0.1761,-0.7786,0.2777,2017:0%,2015:-45%,,decline,clean,False,0,0,0,,14,86.4,2.4,1419,2011-04-15,2017-01-10
140290,청광건설,,E,delisted,자진상폐,-0.7445,-0.1355,-0.8611,1.1637,2020:30%,2019:-59%,,decline,clean,False,0,0,0,,99,74.8,3.3,2305,2013-12-20,2023-05-04
140890,트러스와이제7호위탁관리부동산투자회사,,E,delisted,피인수상폐,-0.16,-0.0227,-0.46,0.3591,2019:14%,2017:-18%,,sideways,clean,False,0,0,0,,19,100.0,2.6,1868,2011-09-30,2019-05-03
141020,디에스앤엘,,E,delisted,부실상폐,-0.9998,-0.5427,-1.0,0.7009,2014:254%,2023:-99%,,decline,watch,False,4,0,0,,932,0.6,-99.4,2688,2013-01-29,2024-01-02
141070,맥스로텍,,E,delisted,부실상폐,-0.9882,-0.3952,-0.989,0.7849,2015:36%,2021:-97%,,artifact_confirmed,confirmed,True,5,0,0,,116,1.1,-93.8,2173,2012-11-16,2021-09-15
144620,코오롱머티리얼,,E,delisted,자진상폐,-0.3315,-0.0412,-0.8403,0.5356,2020:104%,2019:-45%,,spike,clean,False,0,0,0,,62,76.7,0.0,2358,2012-04-05,2021-11-04
144630,씨아이에스,,E,delisted,피인수상폐,2.2808,0.5859,-0.3717,0.5471,2016:100%,2017:4%,,steady_grower,clean,False,0,0,0,,38,94.3,3.1,638,2014-06-23,2017-01-19
144740,피엠디아카데미,,E,delisted,부실상폐,-0.9988,-0.7338,-0.9995,1.2885,2014:-7%,2018:-95%,,artifact_confirmed,confirmed,True,5,1,0,,66,1.9,-84.8,1253,2013-07-01,2018-08-06
148140,비디아이,,E,delisted,부실상폐,-0.9982,-0.5754,-0.9993,0.9025,2020:99%,2024:-98%,,decline,watch,False,4,0,0,,537,2.0,-98.0,1815,2017-01-16,2024-06-05
149130,케이비부국제1호개발전문위탁관리부동산투자회사,,E,delisted,부실상폐,-0.9358,-0.6368,-0.9667,1.5171,2013:0%,2014:-89%,,artifact_confirmed,confirmed,True,5,0,0,,18,7.2,19.5,669,2012-06-12,2015-02-27
149940,모다,,E,delisted,자진상폐,-0.959,-0.3366,-0.9896,0.7369,2016:94%,2018:-98%,,decline,watch,False,3,0,0,,432,59.6,0.0,1914,2012-09-25,2020-07-09
150440,피노텍,,E,delisted,자진상폐,-0.8646,-0.1937,-0.9853,0.7944,2015:79%,2022:-68%,,decline,watch,False,4,0,0,,483,67.4,-32.6,2285,2014-12-05,2024-03-20
150840,인트로메딕,,E,delisted,부실상폐,-0.9485,-0.2175,-0.996,0.7709,2014:175%,2026:-97%,,decline,watch,False,2,0,0,,940,2.6,-97.4,2968,2013-12-19,2026-01-23
151750,테라텍,,E,delisted,피인수상폐,-0.9522,-0.6833,-0.9762,0.9976,2016:55%,2015:-54%,,decline,watch,False,1,0,0,,74,63.3,44.8,650,2013-07-01,2016-02-22
151910,퓨처코어,,E,delisted,부실상폐,-0.998,-0.3993,-0.9987,0.7499,2017:128%,2025:-98%,,decline,watch,False,2,0,0,,406,2.3,-97.7,3000,2013-09-03,2025-11-25
152330,코리아오토글라스,,E,delisted,피인수상폐,0.2169,0.0403,-0.6231,0.3546,2019:28%,2018:-25%,,sideways,clean,False,0,0,0,,15,97.6,13.7,1221,2015-12-29,2020-12-17
152550,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),,E,delisted,부실상폐,0.4872,0.033,-0.9324,0.7178,2022:1224%,2026:-72%,,spike,clean,False,0,0,0,,121,11.8,-78.7,3000,2014-02-11,2026-04-30
153360,하이골드오션3호선박투자회사,,E,delisted,피인수상폐,-0.446,-0.0578,-0.7665,0.2925,2021:115%,2015:-42%,,spike,clean,False,0,0,0,,18,100.0,2.8,2444,2012-05-04,2022-04-08
155900,바다로19호선박투자회사,,E,delisted,피인수상폐,-0.3734,-0.0402,-0.626,0.2254,2021:25%,2014:-22%,,sideways,clean,False,0,0,0,,19,100.0,4.0,2808,2012-06-29,2023-11-23
155960,지디,,E,delisted,부실상폐,-0.9974,-0.6502,-0.9974,0.6755,2016:37%,2018:-97%,,decline,watch,False,2,0,0,,126,1.4,-96.1,1389,2013-02-13,2018-10-11
156170,비앤에스미디어,,E,delisted,자진상폐,-0.3151,-0.0896,-0.9402,0.6967,2016:60%,2017:-46%,,sideways,clean,False,0,0,0,,162,36.9,0.0,993,2013-07-01,2017-07-12
158300,에스에이티,,E,delisted,피인수상폐,1.3455,0.1063,-0.8926,1.1633,2020:170%,2017:-65%,,sideways,clean,False,0,0,0,,95,78.2,38.3,2076,2013-07-01,2021-12-08
158310,참존글로벌,,E,delisted,부실상폐,-0.9977,-0.4689,-0.9989,0.7848,2015:61%,2022:-94%,,decline,watch,False,3,0,0,,645,6.0,-94.0,2361,2013-04-03,2022-11-08
158380,삼목강업,,E,delisted,피인수상폐,-0.1226,-0.043,-0.606,0.4017,2015:15%,2014:-42%,,sideways,clean,False,0,0,0,,35,85.0,0.0,731,2013-04-30,2016-04-20
159650,하이골드오션8호국제선박투자회사,,E,delisted,피인수상폐,-0.6025,-0.1143,-0.8327,0.4904,2019:89%,2016:-47%,,decline,clean,False,0,0,0,,22,88.2,-7.6,1869,2012-09-17,2020-04-24
160350,웹솔루스,,E,delisted,부실상폐,-0.9889,-0.9149,-0.9986,1.2974,2014:20%,2015:-100%,,decline,watch,False,2,0,0,,24,0.2,-99.4,450,2013-07-01,2015-04-29
160600,이큐셀,,E,delisted,부실상폐,-0.9911,-0.3875,-0.9946,0.5059,2021:0%,2025:-87%,,decline,watch,False,2,0,0,,1196,12.6,-87.4,2366,2015-06-26,2025-02-13
161570,더미동,,E,delisted,부실상폐,-0.9866,-0.3344,-0.9953,0.7452,2015:135%,2024:-80%,,decline,watch,False,2,0,0,,113,2.2,-79.8,2603,2013-11-13,2024-06-14
163430,디피코,,E,delisted,부실상폐,-0.9994,-0.7064,-0.9999,0.9925,2020:87%,2024:-100%,,decline,watch,False,4,0,0,,289,0.0,-100.0,1498,2018-05-16,2024-06-17
164060,이루다,,E,delisted,피인수상폐,-0.12,-0.0299,-0.511,0.5368,2023:8%,2021:-0%,,sideways,clean,False,0,0,0,,15,85.1,9.1,1033,2020-08-06,2024-10-21
165270,금오하이텍,,E,delisted,부실상폐,-0.987,-0.7126,-0.9932,1.0668,2014:3%,2017:-97%,,decline,watch,False,2,1,0,,158,1.9,-97.4,857,2013-12-10,2017-06-05
167380,나무기술,,E,delisted,피인수상폐,1.2685,0.4966,-0.4439,0.5005,2018:37%,2017:19%,,steady_grower,clean,False,0,0,0,,55,82.1,19.5,498,2016-11-28,2018-12-10
168490,한국투자패러랠유전해외자원개발특별자산투자회사1호(지분증권),,E,delisted,자진상폐,-0.8917,-0.1698,-0.8959,0.3344,2021:13%,2024:-56%,,decline,clean,False,0,0,0,,7,31.5,-16.9,2933,2013-04-19,2025-03-31
172580,하이골드오션12호국제선박투자회사,,E,delisted,피인수상폐,-0.4316,-0.0645,-0.6364,0.2526,2021:41%,2015:-38%,,sideways,clean,False,0,0,0,,12,100.0,2.8,2083,2013-07-12,2021-12-30
174880,장원테크,,E,delisted,부실상폐,-0.9934,-0.4101,-0.9965,0.5816,2018:89%,2026:-78%,,decline,watch,False,1,0,0,,667,21.5,-78.5,2329,2016-07-15,2026-01-13
